,blkio_stats__io_merged_recursive,blkio_stats__io_queue_recursive,blkio_stats__io_service_bytes_recursive,blkio_stats__io_service_time_recursive,blkio_stats__io_serviced_recursive,blkio_stats__io_time_recursive,blkio_stats__io_wait_time_recursive,blkio_stats__sectors_recursive,cname,cpu_stats__cpu_usage__percpu_usage,cpu_stats__cpu_usage__total_usage,cpu_stats__cpu_usage__usage_in_kernelmode,cpu_stats__cpu_usage__usage_in_usermode,cpu_stats__online_cpus,cpu_stats__system_cpu_usage,cpu_stats__throttling_data__periods,cpu_stats__throttling_data__throttled_periods,cpu_stats__throttling_data__throttled_time,id,memory_stats__limit,memory_stats__max_usage,memory_stats__stats__active_anon,memory_stats__stats__active_file,memory_stats__stats__cache,memory_stats__stats__dirty,memory_stats__stats__hierarchical_memory_limit,memory_stats__stats__hierarchical_memsw_limit,memory_stats__stats__inactive_anon,memory_stats__stats__inactive_file,memory_stats__stats__mapped_file,memory_stats__stats__pgfault,memory_stats__stats__pgmajfault,memory_stats__stats__pgpgin,memory_stats__stats__pgpgout,memory_stats__stats__rss,memory_stats__stats__rss_huge,memory_stats__stats__total_active_anon,memory_stats__stats__total_active_file,memory_stats__stats__total_cache,memory_stats__stats__total_dirty,memory_stats__stats__total_inactive_anon,memory_stats__stats__total_inactive_file,memory_stats__stats__total_mapped_file,memory_stats__stats__total_pgfault,memory_stats__stats__total_pgmajfault,memory_stats__stats__total_pgpgin,memory_stats__stats__total_pgpgout,memory_stats__stats__total_rss,memory_stats__stats__total_rss_huge,memory_stats__stats__total_unevictable,memory_stats__stats__total_writeback,memory_stats__stats__unevictable,memory_stats__stats__writeback,memory_stats__usage,name,networks__eth0__rx_bytes,networks__eth0__rx_dropped,networks__eth0__rx_errors,networks__eth0__rx_packets,networks__eth0__tx_bytes,networks__eth0__tx_dropped,networks__eth0__tx_errors,networks__eth0__tx_packets,num_procs,pids_stats__current,precpu_stats__cpu_usage__percpu_usage,precpu_stats__cpu_usage__total_usage,precpu_stats__cpu_usage__usage_in_kernelmode,precpu_stats__cpu_usage__usage_in_usermode,precpu_stats__online_cpus,precpu_stats__system_cpu_usage,precpu_stats__throttling_data__periods,precpu_stats__throttling_data__throttled_periods,precpu_stats__throttling_data__throttled_time,preread,read,timestamp
159,"[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 110592, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 110592, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 110592, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 110592, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 110592, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 110592, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 3639779, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 3639779, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 3639779, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 38, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 27, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 38, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 38, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 27, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 38, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 1584899, 'op': ''}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 125237392, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 125237392, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 125237392, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 216, 'op': ''}]",mn.vnf0.vdu01,"[259735849, 98700984, 5815, 48527, 0, 281944, 0, 0, 16370, 0, 0, 0, 0, 0, 0, 363148]",359152637,120000000,220000000,16,30422885020000000,6,1,1477299924,03471ab4da3cef65038b99fabe9fb0592a821430751ba805b11c9752b0b9713a,4294967296,43696128,954368,0,28672,24576,4294967296,0,0,28672,0,38500,0,26821,26581,954368,0,954368,0,28672,24576,0,28672,0,38500,0,26821,26581,954368,0,0,0,0,0,3375104,mn.vnf0.vdu01,726,0,0,9,0,0,0,0,0,2,"[114314173, 69530182, 5815, 48527, 0, 281944, 0, 0, 16370, 0, 0, 0, 0, 0, 0, 363148]",184560159,60000000,100000000,16,30422868960000000,5,1,1477299924,2019-02-19T15:41:55.291371843Z,2019-02-19T15:41:56.292917209Z,31.1999089717865
160,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[10182080, 51450564, 38535818, 46359591, 0, 0, 1010906, 204708, 0, 0, 0, 0, 0, 835022, 3687, 0]",148582376,40000000,70000000,16,30423172220000000,4,0,0,915b3135537f4f45cb9d9cc6236b6425243823469f560268d1e5de50a05ddd91,2147483648,6094848,962560,0,4096,4096,2147483648,0,0,4096,0,5427,0,2587,2351,962560,0,962560,0,4096,4096,0,4096,0,5427,0,2587,2351,962560,0,0,0,0,0,3584000,mn.vnf0.vdu01,516,0,0,6,0,0,0,0,0,2,"[10182080, 51450564, 38535818, 46359591, 0, 0, 1010906, 204708, 0, 0, 0, 0, 0, 835022, 3687, 0]",148582376,40000000,70000000,16,30423156210000000,4,0,0,2019-02-19T15:42:13.30428844Z,2019-02-19T15:42:14.306088471Z,0.0
161,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[10182080, 51450564, 38535818, 46359591, 0, 0, 1010906, 204708, 0, 0, 0, 0, 0, 835022, 3687, 0]",148582376,40000000,70000000,16,30423300310000000,4,0,0,915b3135537f4f45cb9d9cc6236b6425243823469f560268d1e5de50a05ddd91,2147483648,6094848,962560,0,4096,4096,2147483648,0,0,4096,0,5427,0,2587,2351,962560,0,962560,0,4096,4096,0,4096,0,5427,0,2587,2351,962560,0,0,0,0,0,3584000,mn.vnf0.vdu01,656,0,0,8,0,0,0,0,0,2,"[10182080, 51450564, 38535818, 46359591, 0, 0, 1010906, 204708, 0, 0, 0, 0, 0, 835022, 3687, 0]",148582376,40000000,70000000,16,30423284300000000,4,0,0,2019-02-19T15:42:21.314674957Z,2019-02-19T15:42:22.316320352Z,7.729211091995239
162,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[10182080, 51450564, 38535818, 46359591, 0, 0, 1010906, 204708, 0, 0, 0, 0, 0, 835022, 3687, 0]",148582376,40000000,70000000,16,30423428420000000,4,0,0,915b3135537f4f45cb9d9cc6236b6425243823469f560268d1e5de50a05ddd91,2147483648,6094848,962560,0,4096,0,2147483648,0,0,4096,0,5427,0,2587,2351,962560,0,962560,0,4096,0,0,4096,0,5427,0,2587,2351,962560,0,0,0,0,0,3584000,mn.vnf0.vdu01,656,0,0,8,0,0,0,0,0,2,"[10182080, 51450564, 38535818, 46359591, 0, 0, 1010906, 204708, 0, 0, 0, 0, 0, 835022, 3687, 0]",148582376,40000000,70000000,16,30423412410000000,4,0,0,2019-02-19T15:42:29.326161568Z,2019-02-19T15:42:30.327862997Z,15.739609241485596
163,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[10182080, 51450564, 38535818, 46359591, 0, 0, 1010906, 204708, 0, 0, 0, 0, 0, 835022, 3687, 0]",148582376,40000000,70000000,16,30423556540000000,4,0,0,915b3135537f4f45cb9d9cc6236b6425243823469f560268d1e5de50a05ddd91,2147483648,6094848,962560,0,4096,0,2147483648,0,0,4096,0,5427,0,2587,2351,962560,0,962560,0,4096,0,0,4096,0,5427,0,2587,2351,962560,0,0,0,0,0,3584000,mn.vnf0.vdu01,726,0,0,9,0,0,0,0,0,2,"[10182080, 51450564, 38535818, 46359591, 0, 0, 1010906, 204708, 0, 0, 0, 0, 0, 835022, 3687, 0]",148582376,40000000,70000000,16,30423540520000000,4,0,0,2019-02-19T15:42:37.337935946Z,2019-02-19T15:42:38.339920804Z,23.75179362297058
164,"[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 77824, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 77824, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 77824, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 77824, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 77824, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 77824, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 1644076, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 1644076, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 1644076, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 30, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 19, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 30, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 30, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 19, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 30, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 2046347, 'op': ''}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 84209463, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 84209463, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 84209463, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 152, 'op': ''}]",mn.vnf0.vdu01,"[37853822, 61859936, 62146620, 216036089, 5763, 0, 1010906, 204708, 0, 0, 0, 0, 0, 835022, 3687, 0]",379956553,140000000,220000000,16,30423684600000000,7,0,0,915b3135537f4f45cb9d9cc6236b6425243823469f560268d1e5de50a05ddd91,2147483648,44605440,962560,0,28672,24576,2147483648,0,0,28672,0,38675,0,26985,26743,962560,0,962560,0,28672,24576,0,28672,0,38675,0,26985,26743,962560,0,0,0,0,0,4247552,mn.vnf0.vdu01,726,0,0,9,0,0,0,0,0,2,"[37853822, 61859936, 62146620, 216036089, 5763, 0, 1010906, 204708, 0, 0, 0, 0, 0, 835022, 3687, 0]",379956553,140000000,220000000,16,30423668580000000,6,0,0,2019-02-19T15:42:45.350230602Z,2019-02-19T15:42:46.352588973Z,31.763736963272095
165,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[36689871, 22132508, 22828499, 71095464, 0, 0, 0, 0, 875163, 0, 1243178, 0, 655942, 5221, 0, 0]",155525846,80000000,60000000,16,30423956030000000,3,0,0,ae5de2417ba0531fcea5e79e2ee4fb348f7ec630e507676d1e22b6cc9c80c56a,2147483648,6127616,954368,0,4096,4096,2147483648,0,0,4096,0,5464,0,2600,2366,954368,0,954368,0,4096,4096,0,4096,0,5464,0,2600,2366,954368,0,0,0,0,0,3710976,mn.vnf0.vdu01,516,0,0,6,0,0,0,0,0,2,"[36689871, 22132508, 22828499, 71095464, 0, 0, 0, 0, 875163, 0, 1243178, 0, 655942, 5221, 0, 0]",155525846,80000000,60000000,16,30423940010000000,3,0,0,2019-02-19T15:43:02.364493972Z,2019-02-19T15:43:03.366180593Z,0.0
166,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[36689871, 22132508, 22828499, 71095464, 0, 0, 0, 0, 875163, 0, 1243178, 0, 655942, 5221, 0, 0]",155525846,80000000,60000000,16,30424084160000000,3,0,0,ae5de2417ba0531fcea5e79e2ee4fb348f7ec630e507676d1e22b6cc9c80c56a,2147483648,6127616,954368,0,4096,4096,2147483648,0,0,4096,0,5464,0,2600,2366,954368,0,954368,0,4096,4096,0,4096,0,5464,0,2600,2366,954368,0,0,0,0,0,3710976,mn.vnf0.vdu01,586,0,0,7,0,0,0,0,0,2,"[36689871, 22132508, 22828499, 71095464, 0, 0, 0, 0, 875163, 0, 1243178, 0, 655942, 5221, 0, 0]",155525846,80000000,60000000,16,30424068140000000,3,0,0,2019-02-19T15:43:10.375312837Z,2019-02-19T15:43:11.376848834Z,7.3039984703063965
167,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[36689871, 22132508, 22828499, 71095464, 0, 0, 0, 0, 875163, 0, 1243178, 0, 655942, 5221, 0, 0]",155525846,80000000,60000000,16,30424212230000000,3,0,0,ae5de2417ba0531fcea5e79e2ee4fb348f7ec630e507676d1e22b6cc9c80c56a,2147483648,6127616,954368,0,4096,0,2147483648,0,0,4096,0,5464,0,2600,2366,954368,0,954368,0,4096,0,0,4096,0,5464,0,2600,2366,954368,0,0,0,0,0,3710976,mn.vnf0.vdu01,656,0,0,8,0,0,0,0,0,2,"[36689871, 22132508, 22828499, 71095464, 0, 0, 0, 0, 875163, 0, 1243178, 0, 655942, 5221, 0, 0]",155525846,80000000,60000000,16,30424196210000000,3,0,0,2019-02-19T15:43:18.38678666Z,2019-02-19T15:43:19.388415319Z,15.315739870071411
168,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[36689871, 22132508, 22828499, 71095464, 0, 0, 0, 0, 875163, 0, 1243178, 0, 655942, 5221, 0, 0]",155525846,80000000,60000000,16,30424340360000000,3,0,0,ae5de2417ba0531fcea5e79e2ee4fb348f7ec630e507676d1e22b6cc9c80c56a,2147483648,6127616,954368,0,4096,0,2147483648,0,0,4096,0,5464,0,2600,2366,954368,0,954368,0,4096,0,0,4096,0,5464,0,2600,2366,954368,0,0,0,0,0,3710976,mn.vnf0.vdu01,656,0,0,8,0,0,0,0,0,2,"[36689871, 22132508, 22828499, 71095464, 0, 0, 0, 0, 875163, 0, 1243178, 0, 655942, 5221, 0, 0]",155525846,80000000,60000000,16,30424324310000000,3,0,0,2019-02-19T15:43:26.397282034Z,2019-02-19T15:43:27.398805168Z,23.32641625404358
169,"[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 36864, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 36864, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 36864, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 36864, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 36864, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 36864, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 508855, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 508855, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 508855, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 20, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 9, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 20, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 20, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 9, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 20, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 1443342, 'op': ''}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 8320141, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 8320141, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 8320141, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 72, 'op': ''}]",mn.vnf0.vdu01,"[64141344, 168353413, 53547238, 80704053, 0, 0, 0, 0, 875163, 0, 1363130, 2264, 655942, 5221, 0, 0]",369647768,140000000,220000000,16,30424468650000000,6,0,0,ae5de2417ba0531fcea5e79e2ee4fb348f7ec630e507676d1e22b6cc9c80c56a,2147483648,44859392,954368,0,28672,24576,2147483648,0,0,28672,0,38738,0,27028,26788,954368,0,954368,0,28672,24576,0,28672,0,38738,0,27028,26788,954368,0,0,0,0,0,4395008,mn.vnf0.vdu01,726,0,0,9,0,0,0,0,0,2,"[64141344, 168353413, 53547238, 80704053, 0, 0, 0, 0, 875163, 0, 1363130, 2264, 655942, 5221, 0, 0]",369647768,140000000,220000000,16,30424452650000000,5,0,0,2019-02-19T15:43:34.407558729Z,2019-02-19T15:43:35.40943548Z,31.337003469467163
170,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[65635655, 23602493, 44148716, 19169176, 0, 0, 4972, 4960, 0, 0, 0, 0, 0, 765594, 0, 0]",153331566,50000000,80000000,16,30424740130000000,3,0,0,a411d62f6c1a809c7424b4fae8af67321379903d24a780292b53084b1f293029,4294967296,6090752,958464,0,4096,4096,4294967296,0,0,4096,0,5607,0,2755,2520,958464,0,958464,0,4096,4096,0,4096,0,5607,0,2755,2520,958464,0,0,0,0,0,3551232,mn.vnf0.vdu01,516,0,0,6,0,0,0,0,0,2,"[65635655, 23602493, 44148716, 19169176, 0, 0, 4972, 4960, 0, 0, 0, 0, 0, 765594, 0, 0]",153331566,50000000,80000000,16,30424724120000000,3,0,0,2019-02-19T15:43:51.420410342Z,2019-02-19T15:43:52.42226349Z,0.0
171,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[65635655, 23602493, 44148716, 19169176, 0, 0, 4972, 4960, 0, 0, 0, 0, 0, 765594, 0, 0]",153331566,50000000,80000000,16,30424868310000000,3,0,0,a411d62f6c1a809c7424b4fae8af67321379903d24a780292b53084b1f293029,4294967296,6090752,958464,0,4096,4096,4294967296,0,0,4096,0,5607,0,2755,2520,958464,0,958464,0,4096,4096,0,4096,0,5607,0,2755,2520,958464,0,0,0,0,0,3551232,mn.vnf0.vdu01,586,0,0,7,0,0,0,0,0,2,"[65635655, 23602493, 44148716, 19169176, 0, 0, 4972, 4960, 0, 0, 0, 0, 0, 765594, 0, 0]",153331566,50000000,80000000,16,30424852270000000,3,0,0,2019-02-19T15:43:59.431491818Z,2019-02-19T15:44:00.433256334Z,7.412469148635864
172,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[65635655, 23602493, 44148716, 19169176, 0, 0, 4972, 4960, 0, 0, 0, 0, 0, 765594, 0, 0]",153331566,50000000,80000000,16,30424996410000000,3,0,0,a411d62f6c1a809c7424b4fae8af67321379903d24a780292b53084b1f293029,4294967296,6090752,958464,0,4096,4096,4294967296,0,0,4096,0,5607,0,2755,2520,958464,0,958464,0,4096,4096,0,4096,0,5607,0,2755,2520,958464,0,0,0,0,0,3551232,mn.vnf0.vdu01,656,0,0,8,0,0,0,0,0,2,"[65635655, 23602493, 44148716, 19169176, 0, 0, 4972, 4960, 0, 0, 0, 0, 0, 765594, 0, 0]",153331566,50000000,80000000,16,30424980380000000,3,0,0,2019-02-19T15:44:07.443051665Z,2019-02-19T15:44:08.44498238Z,15.423802852630615
173,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[65635655, 23602493, 44148716, 19169176, 0, 0, 4972, 4960, 0, 0, 0, 0, 0, 765594, 0, 0]",153331566,50000000,80000000,16,30425124570000000,3,0,0,a411d62f6c1a809c7424b4fae8af67321379903d24a780292b53084b1f293029,4294967296,6090752,958464,0,4096,0,4294967296,0,0,4096,0,5607,0,2755,2520,958464,0,958464,0,4096,0,0,4096,0,5607,0,2755,2520,958464,0,0,0,0,0,3551232,mn.vnf0.vdu01,726,0,0,9,0,0,0,0,0,2,"[65635655, 23602493, 44148716, 19169176, 0, 0, 4972, 4960, 0, 0, 0, 0, 0, 765594, 0, 0]",153331566,50000000,80000000,16,30425108560000000,3,0,0,2019-02-19T15:44:15.455069512Z,2019-02-19T15:44:16.456787829Z,23.435953617095947
174,"[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 77824, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 77824, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 77824, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 77824, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 77824, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 77824, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 3482399, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 3482399, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 3482399, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 30, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 19, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 30, 'op': 'Total'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 30, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 11, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 19, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 30, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 1566481, 'op': ''}]","[{'major': 8, 'minor': 0, 'value': 0, 'op': 'Read'}, {'major': 8, 'minor': 0, 'value': 86994494, 'op': 'Write'}, {'major': 8, 'minor': 0, 'value': 0, 'op': 'Sync'}, {'major': 8, 'minor': 0, 'value': 86994494, 'op': 'Async'}, {'major': 8, 'minor': 0, 'value': 86994494, 'op': 'Total'}]","[{'major': 8, 'minor': 0, 'value': 152, 'op': ''}]",mn.vnf0.vdu01,"[191257304, 35817353, 140671681, 27423386, 0, 51523, 4972, 4960, 0, 0, 0, 0, 0, 765594, 0, 0]",395996773,110000000,250000000,16,30425252680000000,6,0,0,a411d62f6c1a809c7424b4fae8af67321379903d24a780292b53084b1f293029,4294967296,44335104,958464,0,28672,24576,4294967296,0,0,28672,0,38831,0,27143,26902,958464,0,958464,0,28672,24576,0,28672,0,38831,0,27143,26902,958464,0,0,0,0,0,4296704,mn.vnf0.vdu01,726,0,0,9,0,0,0,0,0,2,"[191257304, 35817353, 140671681, 27423386, 0, 51523, 4972, 4960, 0, 0, 0, 0, 0, 765594, 0, 0]",395996773,110000000,250000000,16,30425236660000000,5,0,0,2019-02-19T15:44:23.466559236Z,2019-02-19T15:44:24.468727523Z,31.446431159973145
175,[],[],[],[],[],[],[],[],mn.vnf0.vdu01,"[45329706, 51558570, 19615850, 22606230, 0, 714301, 0, 0, 0, 0, 0, 0, 0, 6156, 0, 42968]",139873781,80000000,60000000,16,30425539730000000,4,0,0,ac21a265e8b1a16b5b226bdf3072063648f4f628b1b02131b6cf863a6e9cf5c3,4294967296,6062080,958464,0,4096,4096,4294967296,0,0,4096,0,5427,0,2582,2347,958464,0,958464,0,4096,4096,0,4096,0,5427,0,2582,2347,958464,0,0,0,0,0,3497984,mn.vnf0.vdu01,586,0,0,7,0,0,0,0,0,2,"[45329706, 51558570, 19615850, 22606230, 0, 714301, 0, 0, 0, 0, 0, 0, 0, 6156, 0, 42968]",139873781,80000000,60000000,16,30425523720000000,4,0,0,2019-02-19T15:44:41.480274652Z,2019-02-19T15:44:42.481864748Z,0.0
